Country,Year,Month,Day,Weekday,Name,Type,Date
IT,2011,9,19,Monday,The Feast of Saint Januarius (Naples),Local holiday,2011-9-19
IT,2011,11,1,Tuesday,All Saints' Day,National holiday,2011-11-1
IT,2011,12,7,Wednesday,The Feast of St. Ambrose (Milan),Local holiday,2011-12-7
IT,2011,12,8,Thursday,Feast of the Immaculate Conception,National holiday,2011-12-8
IT,2011,12,25,Sunday,Christmas Day,National holiday,2011-12-25
IT,2011,12,26,Monday,St. Stephen's Day,National holiday,2011-12-26
DE,2016,1,1,Friday,New Year's Day,National holiday,2016-1-1
DE,2016,1,6,Wednesday,Epiphany,Common Local holidays,2016-1-6
DE,2016,3,28,Monday,Easter Monday,National holiday,2016-3-28
DE,2016,5,1,Sunday,May Day,National holiday,2016-5-1
DE,2016,5,5,Thursday,Ascension Day,National holiday,2016-5-5
DE,2016,5,16,Monday,Whit Monday,National holiday,2016-5-16
DE,2016,5,26,Thursday,Corpus Christi,Common Local holidays,2016-5-26
DE,2016,8,8,Monday,Peace Festival,Local holiday,2016-8-8
DE,2016,8,15,Monday,Assumption of Mary,Common Local holidays,2016-8-15
DE,2016,10,3,Monday,Day of German Unity,National holiday,2016-10-3
DE,2016,10,31,Monday,Reformation Day,Common Local holidays,2016-10-31
DE,2016,11,16,Wednesday,Repentance Day,Common Local holidays,2016-11-16
DE,2016,12,25,Sunday,Christmas Day,National holiday,2016-12-25
DE,2016,12,26,Monday,Boxing Day,National holiday,2016-12-26
DE,2015,1,1,Thursday,New Year's Day,National holiday,2015-1-1
DE,2015,1,6,Tuesday,Epiphany,Common Local holidays,2015-1-6
DE,2015,4,6,Monday,Easter Monday,National holiday,2015-4-6
DE,2015,5,1,Friday,May Day,National holiday,2015-5-1
DE,2015,5,14,Thursday,Ascension Day,National holiday,2015-5-14
DE,2015,5,25,Monday,Whit Monday,National holiday,2015-5-25
DE,2015,6,4,Thursday,Corpus Christi,Common Local holidays,2015-6-4
DE,2015,8,8,Saturday,Peace Festival,Local holiday,2015-8-8
DE,2015,8,15,Saturday,Assumption of Mary,Common Local holidays,2015-8-15
DE,2015,10,3,Saturday,Day of German Unity,National holiday,2015-10-3
DE,2015,10,31,Saturday,Reformation Day,Common Local holidays,2015-10-31
DE,2015,11,18,Wednesday,Repentance Day,Common Local holidays,2015-11-18
DE,2015,12,25,Friday,Christmas Day,National holiday,2015-12-25
DE,2015,12,26,Saturday,Boxing Day,National holiday,2015-12-26
DE,2014,1,1,Wednesday,New Year's Day,National holiday,2014-1-1
DE,2014,1,6,Monday,Epiphany,Common Local holidays,2014-1-6
DE,2014,4,21,Monday,Easter Monday,National holiday,2014-4-21
DE,2014,5,1,Thursday,May Day,National holiday,2014-5-1
DE,2014,5,29,Thursday,Ascension Day,National holiday,2014-5-29
DE,2014,6,9,Monday,Whit Monday,National holiday,2014-6-9
DE,2014,6,19,Thursday,Corpus Christi,Common Local holidays,2014-6-19
DE,2014,8,8,Friday,Peace Festival,Local holiday,2014-8-8
DE,2014,8,15,Friday,Assumption of Mary,Common Local holidays,2014-8-15
DE,2014,10,3,Friday,Day of German Unity,National holiday,2014-10-3
DE,2014,10,31,Friday,Reformation Day,Common Local holidays,2014-10-31
DE,2014,11,19,Wednesday,Repentance Day,Common Local holidays,2014-11-19
DE,2014,12,25,Thursday,Christmas Day,National holiday,2014-12-25
DE,2014,12,26,Friday,Boxing Day,National holiday,2014-12-26
DE,2013,1,1,Tuesday,New Year's Day,National holiday,2013-1-1
DE,2013,1,6,Sunday,Epiphany,Common Local holidays,2013-1-6
DE,2013,4,1,Monday,Easter Monday,National holiday,2013-4-1
DE,2013,5,1,Wednesday,May Day,National holiday,2013-5-1
DE,2013,5,9,Thursday,Ascension Day,National holiday,2013-5-9
DE,2013,5,20,Monday,Whit Monday,National holiday,2013-5-20
DE,2013,5,30,Thursday,Corpus Christi,Common Local holidays,2013-5-30
DE,2013,8,8,Thursday,Peace Festival,Local holiday,2013-8-8
DE,2013,8,15,Thursday,Assumption of Mary,Common Local holidays,2013-8-15
DE,2013,10,3,Thursday,Day of German Unity,National holiday,2013-10-3
DE,2013,10,31,Thursday,Reformation Day,Common Local holidays,2013-10-31
DE,2013,11,20,Wednesday,Repentance Day,Common Local holidays,2013-11-20
DE,2013,12,25,Wednesday,Christmas Day,National holiday,2013-12-25
DE,2013,12,26,Thursday,Boxing Day,National holiday,2013-12-26
DE,2012,1,1,Sunday,New Year's Day,National holiday,2012-1-1
DE,2012,1,6,Friday,Epiphany,Common Local holidays,2012-1-6
DE,2012,4,9,Monday,Easter Monday,National holiday,2012-4-9
DE,2012,5,1,Tuesday,May Day,National holiday,2012-5-1
DE,2012,5,17,Thursday,Ascension Day,National holiday,2012-5-17
DE,2012,5,28,Monday,Whit Monday,National holiday,2012-5-28
DE,2012,6,7,Thursday,Corpus Christi,Common Local holidays,2012-6-7
DE,2012,8,8,Wednesday,Peace Festival,Local holiday,2012-8-8
DE,2012,8,15,Wednesday,Assumption of Mary,Common Local holidays,2012-8-15
DE,2012,10,3,Wednesday,Day of German Unity,National holiday,2012-10-3
DE,2012,10,31,Wednesday,Reformation Day,Common Local holidays,2012-10-31
DE,2012,11,21,Wednesday,Repentance Day,Common Local holidays,2012-11-21
DE,2012,12,25,Tuesday,Christmas Day,National holiday,2012-12-25
DE,2012,12,26,Wednesday,Boxing Day,National holiday,2012-12-26
DE,2011,1,1,Saturday,New Year's Day,National holiday,2011-1-1
DE,2011,1,6,Thursday,Epiphany,Common Local holidays,2011-1-6
DE,2011,4,25,Monday,Easter Monday,National holiday,2011-4-25
DE,2011,5,1,Sunday,May Day,National holiday,2011-5-1
DE,2011,6,2,Thursday,Ascension Day,National holiday,2011-6-2
DE,2011,6,13,Monday,Whit Monday,National holiday,2011-6-13
DE,2011,6,23,Thursday,Corpus Christi,Common Local holidays,2011-6-23
DE,2011,8,8,Monday,Peace Festival,Local holiday,2011-8-8
DE,2011,8,15,Monday,Assumption of Mary,Common Local holidays,2011-8-15
DE,2011,10,3,Monday,Day of German Unity,National holiday,2011-10-3
DE,2011,10,31,Monday,Reformation Day,Common Local holidays,2011-10-31
DE,2011,11,16,Wednesday,Repentance Day,Common Local holidays,2011-11-16
DE,2011,12,25,Sunday,Christmas Day,National holiday,2011-12-25
DE,2011,12,26,Monday,Boxing Day,National holiday,2011-12-26
GB,2016,1,1,Friday,New Year's Day,Bank holiday,2016-1-1
GB,2016,1,4,Monday,2nd January,Local holiday,2016-1-4
GB,2016,1,25,Monday,Tu B'Shevat (Arbor Day),Jewish holiday,2016-1-25
GB,2016,3,17,Thursday,St Patricks Day,Local holiday,2016-3-17
GB,2016,3,24,Thursday,Purim,Jewish holiday,2016-3-24
GB,2016,3,25,Friday,Good Friday,Public holiday,2016-3-25
GB,2016,3,27,Sunday,Easter Sunday,Bank holiday,2016-3-27
GB,2016,3,28,Monday,Easter Monday,Common Local holidays,2016-3-28
GB,2016,4,23,Saturday,First day of Passover,Jewish holiday,2016-4-23
GB,2016,4,30,Saturday,Last day of Passover,Jewish holiday,2016-4-30
GB,2016,5,2,Monday,Early May Bank Holiday,Bank holiday,2016-5-2
GB,2016,5,4,Wednesday,Yom HaShoah,Jewish holiday,2016-5-4
GB,2016,5,12,Thursday,Yom HaAtzmaut,Jewish holiday,2016-5-12
GB,2016,5,26,Thursday,Lag B'Omer,Jewish holiday,2016-5-26
GB,2016,5,30,Monday,Spring Bank Holiday,Bank holiday,2016-5-30
GB,2016,6,12,Sunday,Shavuot,Jewish holiday,2016-6-12
GB,2016,7,12,Tuesday,Battle of the Boyne,Local holiday,2016-7-12
GB,2016,8,14,Sunday,Tisha B'Av,Jewish holiday,2016-8-14
GB,2016,8,29,Monday,Summer Bank Holiday,Common Local holidays,2016-8-29
GB,2016,10,3,Monday,Rosh Hashana,Jewish holiday,2016-10-3
GB,2016,10,12,Wednesday,Yom Kippur,Jewish holiday,2016-10-12
GB,2016,10,17,Monday,First day of Sukkot,Jewish holiday,2016-10-17
GB,2016,10,23,Sunday,Last day of Sukkot,Jewish holiday,2016-10-23
GB,2016,10,24,Monday,Shmini Atzeret,Jewish holiday,2016-10-24
GB,2016,10,25,Tuesday,Simchat Torah,Jewish holiday,2016-10-25
GB,2016,11,30,Wednesday,St Andrew's Day,Local holiday,2016-11-30
GB,2016,12,25,Sunday,First Day of Hanukkah,Jewish holiday,2016-12-25
GB,2016,12,25,Sunday,Christmas Day,Public holiday,2016-12-25
GB,2016,12,26,Monday,Boxing Day,Bank holiday,2016-12-26
GB,2016,12,27,Tuesday,Bank Holiday,Bank holiday,2016-12-27
GB,2015,1,1,Thursday,New Year's Day,Bank holiday,2015-1-1
GB,2015,1,2,Friday,2nd January,Local holiday,2015-1-2
GB,2015,2,4,Wednesday,Tu B'Shevat (Arbor Day),Jewish holiday,2015-2-4
GB,2015,3,5,Thursday,Purim,Jewish holiday,2015-3-5
GB,2015,3,17,Tuesday,St Patricks Day,Local holiday,2015-3-17
GB,2015,4,3,Friday,Good Friday,Public holiday,2015-4-3
GB,2015,4,4,Saturday,First day of Passover,Jewish holiday,2015-4-4
GB,2015,4,5,Sunday,Easter Sunday,Bank holiday,2015-4-5
GB,2015,4,6,Monday,Easter Monday,Common Local holidays,2015-4-6
GB,2015,4,11,Saturday,Last day of Passover,Jewish holiday,2015-4-11
GB,2015,4,15,Wednesday,Yom HaShoah,Jewish holiday,2015-4-15
GB,2015,4,23,Thursday,Yom HaAtzmaut,Jewish holiday,2015-4-23
GB,2015,5,4,Monday,Early May Bank Holiday,Bank holiday,2015-5-4
GB,2015,5,7,Thursday,Lag B'Omer,Jewish holiday,2015-5-7
GB,2015,5,24,Sunday,Shavuot,Jewish holiday,2015-5-24
GB,2015,5,25,Monday,Spring Bank Holiday,Bank holiday,2015-5-25
GB,2015,7,12,Sunday,Battle of the Boyne,Local holiday,2015-7-12
GB,2015,7,13,Monday,Battle of the Boyne observed,Local holiday,2015-7-13
GB,2015,7,26,Sunday,Tisha B'Av,Jewish holiday,2015-7-26
GB,2015,8,31,Monday,Summer Bank Holiday,Common Local holidays,2015-8-31
GB,2015,9,14,Monday,Rosh Hashana,Jewish holiday,2015-9-14
GB,2015,9,23,Wednesday,Yom Kippur,Jewish holiday,2015-9-23
GB,2015,9,28,Monday,First day of Sukkot,Jewish holiday,2015-9-28
GB,2015,10,4,Sunday,Last day of Sukkot,Jewish holiday,2015-10-4
GB,2015,10,5,Monday,Shmini Atzeret,Jewish holiday,2015-10-5
GB,2015,10,6,Tuesday,Simchat Torah,Jewish holiday,2015-10-6
GB,2015,11,30,Monday,St Andrew's Day,Local holiday,2015-11-30
GB,2015,12,7,Monday,First Day of Hanukkah,Jewish holiday,2015-12-7
GB,2015,12,14,Monday,Last day of Hanukkah,Jewish holiday,2015-12-14
GB,2015,12,25,Friday,Christmas Day,Public holiday,2015-12-25
GB,2015,12,26,Saturday,Boxing Day,Bank holiday,2015-12-26
GB,2015,12,28,Monday,Bank Holiday,Bank holiday,2015-12-28
GB,2014,1,1,Wednesday,New Year's Day,Bank holiday,2014-1-1
GB,2014,1,2,Thursday,2nd January,Local holiday,2014-1-2
GB,2014,1,16,Thursday,Tu B'Shevat (Arbor Day),Jewish holiday,2014-1-16
GB,2014,3,16,Sunday,Purim,Jewish holiday,2014-3-16
GB,2014,3,17,Monday,St Patricks Day,Local holiday,2014-3-17
GB,2014,4,15,Tuesday,First day of Passover,Jewish holiday,2014-4-15
GB,2014,4,18,Friday,Good Friday,Public holiday,2014-4-18
GB,2014,4,20,Sunday,Easter Sunday,Bank holiday,2014-4-20
GB,2014,4,21,Monday,Easter Monday,Common Local holidays,2014-4-21
GB,2014,4,22,Tuesday,Last day of Passover,Jewish holiday,2014-4-22
GB,2014,4,28,Monday,Yom HaShoah,Jewish holiday,2014-4-28
GB,2014,5,5,Monday,Early May Bank Holiday,Bank holiday,2014-5-5
GB,2014,5,6,Tuesday,Yom HaAtzmaut,Jewish holiday,2014-5-6
GB,2014,5,18,Sunday,Lag B'Omer,Jewish holiday,2014-5-18
GB,2014,5,26,Monday,Spring Bank Holiday,Bank holiday,2014-5-26
GB,2014,6,4,Wednesday,Shavuot,Jewish holiday,2014-6-4
GB,2014,7,12,Saturday,Battle of the Boyne,Local holiday,2014-7-12
GB,2014,7,14,Monday,Battle of the Boyne observed,Local holiday,2014-7-14
GB,2014,8,5,Tuesday,Tisha B'Av,Jewish holiday,2014-8-5
GB,2014,8,25,Monday,Summer Bank Holiday,Common Local holidays,2014-8-25
GB,2014,9,25,Thursday,Rosh Hashana,Jewish holiday,2014-9-25
GB,2014,10,4,Saturday,Yom Kippur,Jewish holiday,2014-10-4
GB,2014,10,9,Thursday,First day of Sukkot,Jewish holiday,2014-10-9
GB,2014,10,15,Wednesday,Last day of Sukkot,Jewish holiday,2014-10-15
GB,2014,10,16,Thursday,Shmini Atzeret,Jewish holiday,2014-10-16
GB,2014,10,17,Friday,Simchat Torah,Jewish holiday,2014-10-17
GB,2014,11,30,Sunday,St Andrew's Day,Local holiday,2014-11-30
GB,2014,12,1,Monday,St Andrew's Day observed,Local holiday,2014-12-1
GB,2014,12,17,Wednesday,First Day of Hanukkah,Jewish holiday,2014-12-17
GB,2014,12,24,Wednesday,Last day of Hanukkah,Jewish holiday,2014-12-24
GB,2014,12,25,Thursday,Christmas Day,Public holiday,2014-12-25
GB,2014,12,26,Friday,Boxing Day,Bank holiday,2014-12-26
GB,2013,1,1,Tuesday,New Year's Day,Bank holiday,2013-1-1
GB,2013,1,2,Wednesday,2nd January,Local holiday,2013-1-2
GB,2013,1,26,Saturday,Tu B'Shevat (Arbor Day),Jewish holiday,2013-1-26
GB,2013,2,24,Sunday,Purim,Jewish holiday,2013-2-24
GB,2013,3,17,Sunday,St Patricks Day,Local holiday,2013-3-17
GB,2013,3,18,Monday,St Patricks Day observed,Local holiday,2013-3-18
GB,2013,3,26,Tuesday,First day of Passover,Jewish holiday,2013-3-26
GB,2013,3,29,Friday,Good Friday,Public holiday,2013-3-29
GB,2013,3,31,Sunday,Easter Sunday,Bank holiday,2013-3-31
GB,2013,4,1,Monday,Easter Monday,Common Local holidays,2013-4-1
GB,2013,4,2,Tuesday,Last day of Passover,Jewish holiday,2013-4-2
GB,2013,4,8,Monday,Yom HaShoah,Jewish holiday,2013-4-8
GB,2013,4,16,Tuesday,Yom HaAtzmaut,Jewish holiday,2013-4-16
GB,2013,4,28,Sunday,Lag B'Omer,Jewish holiday,2013-4-28
GB,2013,5,6,Monday,Early May Bank Holiday,Bank holiday,2013-5-6
GB,2013,5,15,Wednesday,Shavuot,Jewish holiday,2013-5-15
GB,2013,5,27,Monday,Spring Bank Holiday,Bank holiday,2013-5-27
GB,2013,7,12,Friday,Battle of the Boyne,Local holiday,2013-7-12
GB,2013,7,16,Tuesday,Tisha B'Av,Jewish holiday,2013-7-16
GB,2013,8,26,Monday,Summer Bank Holiday,Common Local holidays,2013-8-26
GB,2013,9,5,Thursday,Rosh Hashana,Jewish holiday,2013-9-5
GB,2013,9,14,Saturday,Yom Kippur,Jewish holiday,2013-9-14
GB,2013,9,19,Thursday,First day of Sukkot,Jewish holiday,2013-9-19
GB,2013,9,25,Wednesday,Last day of Sukkot,Jewish holiday,2013-9-25
GB,2013,9,26,Thursday,Shmini Atzeret,Jewish holiday,2013-9-26
GB,2013,9,27,Friday,Simchat Torah,Jewish holiday,2013-9-27
GB,2013,11,28,Thursday,First Day of Hanukkah,Jewish holiday,2013-11-28
GB,2013,11,30,Saturday,St Andrew's Day,Local holiday,2013-11-30
GB,2013,12,2,Monday,St Andrew's Day observed,Local holiday,2013-12-2
GB,2013,12,5,Thursday,Last day of Hanukkah,Jewish holiday,2013-12-5
GB,2013,12,25,Wednesday,Christmas Day,Public holiday,2013-12-25
GB,2013,12,26,Thursday,Boxing Day,Bank holiday,2013-12-26
GB,2012,1,1,Sunday,New Year's Day,Bank holiday,2012-1-1
GB,2012,1,2,Monday,New Year's Day Holiday,Bank holiday,2012-1-2
GB,2012,1,3,Tuesday,2nd January,Local holiday,2012-1-3
GB,2012,2,8,Wednesday,Tu B'Shevat (Arbor Day),Jewish holiday,2012-2-8
GB,2012,3,8,Thursday,Purim,Jewish holiday,2012-3-8
GB,2012,3,17,Saturday,St Patricks Day,Local holiday,2012-3-17
GB,2012,3,19,Monday,St Patricks Day observed,Local holiday,2012-3-19
GB,2012,4,6,Friday,Good Friday,Public holiday,2012-4-6
GB,2012,4,7,Saturday,First day of Passover,Jewish holiday,2012-4-7
GB,2012,4,8,Sunday,Easter Sunday,Bank holiday,2012-4-8
GB,2012,4,9,Monday,Easter Monday,Common Local holidays,2012-4-9
GB,2012,4,14,Saturday,Last day of Passover,Jewish holiday,2012-4-14
GB,2012,4,18,Wednesday,Yom HaShoah,Jewish holiday,2012-4-18
GB,2012,4,26,Thursday,Yom HaAtzmaut,Jewish holiday,2012-4-26
GB,2012,5,7,Monday,Early May Bank Holiday,Bank holiday,2012-5-7
GB,2012,5,10,Thursday,Lag B'Omer,Jewish holiday,2012-5-10
GB,2012,5,27,Sunday,Shavuot,Jewish holiday,2012-5-27
GB,2012,6,4,Monday,Spring Bank Holiday,Bank holiday,2012-6-4
GB,2012,6,5,Tuesday,The Queen's Diamond Jubilee,Bank holiday,2012-6-5
GB,2012,7,12,Thursday,Battle of the Boyne,Local holiday,2012-7-12
GB,2012,7,29,Sunday,Tisha B'Av,Jewish holiday,2012-7-29
GB,2012,8,27,Monday,Summer Bank Holiday,Common Local holidays,2012-8-27
GB,2012,9,17,Monday,Rosh Hashana,Jewish holiday,2012-9-17
GB,2012,9,26,Wednesday,Yom Kippur,Jewish holiday,2012-9-26
GB,2012,10,1,Monday,First day of Sukkot,Jewish holiday,2012-10-1
GB,2012,10,7,Sunday,Last day of Sukkot,Jewish holiday,2012-10-7
GB,2012,10,8,Monday,Shmini Atzeret,Jewish holiday,2012-10-8
GB,2012,10,9,Tuesday,Simchat Torah,Jewish holiday,2012-10-9
GB,2012,11,30,Friday,St Andrew's Day,Local holiday,2012-11-30
GB,2012,12,9,Sunday,First Day of Hanukkah,Jewish holiday,2012-12-9
GB,2012,12,16,Sunday,Last day of Hanukkah,Jewish holiday,2012-12-16
GB,2012,12,25,Tuesday,Christmas Day,Public holiday,2012-12-25
GB,2012,12,26,Wednesday,Boxing Day,Bank holiday,2012-12-26
GB,2011,1,1,Saturday,New Year's Day,Bank holiday,2011-1-1
GB,2011,1,3,Monday,New Year's Day Holiday,Bank holiday,2011-1-3
GB,2011,1,4,Tuesday,2nd January,Local holiday,2011-1-4
GB,2011,1,20,Thursday,Tu B'Shevat (Arbor Day),Jewish holiday,2011-1-20
GB,2011,3,17,Thursday,St Patricks Day,Local holiday,2011-3-17
GB,2011,3,20,Sunday,Purim,Jewish holiday,2011-3-20
GB,2011,4,19,Tuesday,First day of Passover,Jewish holiday,2011-4-19
GB,2011,4,22,Friday,Good Friday,Public holiday,2011-4-22
GB,2011,4,24,Sunday,Easter Sunday,Bank holiday,2011-4-24
GB,2011,4,25,Monday,Easter Monday,Common Local holidays,2011-4-25
GB,2011,4,26,Tuesday,Last day of Passover,Jewish holiday,2011-4-26
GB,2011,4,29,Friday,Royal Wedding Bank Holiday,Bank holiday,2011-4-29
GB,2011,5,2,Monday,Yom HaShoah,Jewish holiday,2011-5-2
GB,2011,5,2,Monday,Early May Bank Holiday,Bank holiday,2011-5-2
GB,2011,5,10,Tuesday,Yom HaAtzmaut,Jewish holiday,2011-5-10
GB,2011,5,22,Sunday,Lag B'Omer,Jewish holiday,2011-5-22
GB,2011,5,30,Monday,Spring Bank Holiday,Bank holiday,2011-5-30
GB,2011,6,8,Wednesday,Shavuot,Jewish holiday,2011-6-8
GB,2011,7,12,Tuesday,Battle of the Boyne,Local holiday,2011-7-12
GB,2011,8,9,Tuesday,Tisha B'Av,Jewish holiday,2011-8-9
GB,2011,8,29,Monday,Summer Bank Holiday,Common Local holidays,2011-8-29
GB,2011,9,29,Thursday,Rosh Hashana,Jewish holiday,2011-9-29
GB,2011,10,8,Saturday,Yom Kippur,Jewish holiday,2011-10-8
GB,2011,10,13,Thursday,First day of Sukkot,Jewish holiday,2011-10-13
GB,2011,10,19,Wednesday,Last day of Sukkot,Jewish holiday,2011-10-19
GB,2011,10,20,Thursday,Shmini Atzeret,Jewish holiday,2011-10-20
GB,2011,10,21,Friday,Simchat Torah,Jewish holiday,2011-10-21
GB,2011,11,30,Wednesday,St Andrew's Day,Local holiday,2011-11-30
GB,2011,12,21,Wednesday,First Day of Hanukkah,Jewish holiday,2011-12-21
GB,2011,12,25,Sunday,Christmas Day,Public holiday,2011-12-25
GB,2011,12,26,Monday,Boxing Day,Bank holiday,2011-12-26
GB,2011,12,27,Tuesday,Bank Holiday,Bank holiday,2011-12-27
GB,2011,12,28,Wednesday,Last day of Hanukkah,Jewish holiday,2011-12-28
AT,2016,1,1,Friday,New Year's Day,National holiday,2016-1-1
AT,2016,1,6,Wednesday,Epiphany,National holiday,2016-1-6
AT,2016,3,28,Monday,Easter Monday,National holiday,2016-3-28
AT,2016,5,1,Sunday,Labor Day / May Day,National holiday,2016-5-1
AT,2016,5,5,Thursday,Ascension Day,National holiday,2016-5-5
AT,2016,5,16,Monday,Whit Monday,National holiday,2016-5-16
AT,2016,5,26,Thursday,Corpus Christi,National holiday,2016-5-26
AT,2016,8,15,Monday,Assumption of Mary,National holiday,2016-8-15
AT,2016,10,26,Wednesday,National day,National holiday,2016-10-26
AT,2016,11,1,Tuesday,All Saints' Day,National holiday,2016-11-1
AT,2016,12,8,Thursday,Immaculate Conception,National holiday,2016-12-8
AT,2016,12,24,Saturday,Christmas Eve,Bank holiday,2016-12-24
AT,2016,12,25,Sunday,Christmas Day,National holiday,2016-12-25
AT,2016,12,26,Monday,St. Stephen's Day,National holiday,2016-12-26
AT,2015,1,1,Thursday,New Year's Day,National holiday,2015-1-1
AT,2015,1,6,Tuesday,Epiphany,National holiday,2015-1-6
AT,2015,4,6,Monday,Easter Monday,National holiday,2015-4-6
AT,2015,5,1,Friday,Labor Day / May Day,National holiday,2015-5-1
AT,2015,5,14,Thursday,Ascension Day,National holiday,2015-5-14
AT,2015,5,25,Monday,Whit Monday,National holiday,2015-5-25
AT,2015,6,4,Thursday,Corpus Christi,National holiday,2015-6-4
AT,2015,8,15,Saturday,Assumption of Mary,National holiday,2015-8-15
AT,2015,10,26,Monday,National day,National holiday,2015-10-26
AT,2015,11,1,Sunday,All Saints' Day,National holiday,2015-11-1
AT,2015,12,8,Tuesday,Immaculate Conception,National holiday,2015-12-8
AT,2015,12,24,Thursday,Christmas Eve,Bank holiday,2015-12-24
AT,2015,12,25,Friday,Christmas Day,National holiday,2015-12-25
AT,2015,12,26,Saturday,St. Stephen's Day,National holiday,2015-12-26
AT,2014,1,1,Wednesday,New Year's Day,National holiday,2014-1-1
